file,index,label,num_atoms,reference,WARNING
CHOFCl_G4.py,172,F[C](F)C(F)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,173,[CH2]COC(F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,174,FCOC(F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,175,CC(F)C(Cl)CCl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,176,[CH]DC(F)C(DO)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,177,CDCC([O])(F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,178,[CH2]C(F)CDCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,179,C[C](CF)C(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,180,F[C](Cl)CDCDCCl,9,G4 / RRHO,False
CHOFCl_G4.py,181,F[C](Cl)CCDCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,182,OC(Cl)DC(F)OF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,183,OCDC(Cl)OF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,184,FC[CH]CC(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,185,[CH]DC(F)C(DC)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,186,F[CH]C(DCF)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,187,CC(F)DC(F)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,188,OC(F)(F)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,189,CCC(F)C(Cl)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,190,CC[CH]C(F)(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,191,FCC(Cl)CCCl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,192,[CH2]C(F)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,193,CCC(Cl)DC(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,194,CC(Cl)[CH]CF,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,195,FC(F)D[C]C(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,196,FC#CC[C](Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,197,CCDCDC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,198,[CH]DCC(F)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,199,FCDC(Cl)[C]DCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,200,F[CH]C(Cl)DCCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,201,OD[C]OC(F)(F)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,202,F[C]DCC(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,203,O[C](Cl)C(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,204,OC(F)(Cl)[CH]F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,205,OC(F)DC(O)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,206,ODC(Cl)C(Cl)D[C]F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,207,CD[C]C(C)(F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,208,C#CCC(F)(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,209,[O]CC(O)(F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,210,CD[C]OC(F)(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,211,CC(C)C(F)(Cl)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,212,C#CC(F)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,213,C[C](F)CC(F)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,214,FC(Cl)(Cl)CCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,215,ODCCC(F)(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,216,FC#CC(Cl)Cl,7,G4 / RRHO,False
CHOFCl_G4.py,217,OC(F)(F)Cl,6,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,218,FOCC(Cl)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,219,CC(F)(Cl)C(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,220,COOC(F)(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,221,ODC(Cl)C(F)(F)F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,222,FCCDCOCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,223,[CH]DC(CF)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,224,F[C]DCC(Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,225,OCC(Cl)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,226,[CH2]C(F)C(DC)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,227,CCC[C](F)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,228,CDCCC(F)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,229,FOC(F)COCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,230,FC(F)(F)CCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,231,OC(Cl)[C](F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,232,CC(C)(Cl)C(F)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,233,F[C]DC(CF)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,234,FCDCDCOCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,235,FC#CC#CCl,6,G4 / RRHO,False
CHOFCl_G4.py,236,FC(Cl)CCCCl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,237,CC(F)(Cl)[CH]O,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,238,OD[C]C(Cl)DC(F)Cl,7,G4 / RRHO,False
CHOFCl_G4.py,239,FC(F)[CH]COCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,240,[CH2]CC(F)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,241,CC(Cl)[CH]F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,242,F[CH]CCDCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,243,CC(DCF)[C](Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,244,OC(D[C]F)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,245,CC(Cl)C(Cl)D[C]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,246,ODC(Cl)C(F)D[C]F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,247,OOC(Cl)DCF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,248,FC(Cl)COCCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,249,OC(F)(Cl)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,250,FCD[C]OC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,251,FC(F)(F)OCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,252,[CH2]OCDC(F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,253,FOCCOCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,254,OC(F)C(O)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,255,CC(Cl)C(F)DCF,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,256,CDCC(Cl)DCF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,257,C#CC(F)(Cl)[CH]Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,258,FC[C]DC(Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,259,F[CH]C(CCl)CCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,260,CDC(F)OC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,261,[CH2]C(O)(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,262,OC(Cl)(Cl)[CH]F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,263,ODCC(Cl)[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,264,FC(Cl)Cl,5,G4 / RRHO,False
CHOFCl_G4.py,265,ODCOC(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,266,F[C](F)CC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,267,FC(Cl)DC(Cl)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,268,FC(Cl)(Cl)OCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,269,CC(C)(F)C(F)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,270,OC(Cl)C[C](F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,271,FC(Cl)D[C]COCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,272,CDCC(Cl)D[C]F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,273,[CH2]C(F)C(DO)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,274,CCC(Cl)[C](F)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,275,OC(O)C(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,276,CCDC(F)CCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,277,OC(Cl)(Cl)C[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,278,FCC(Cl)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,279,FCDCOC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,280,ODC(Cl)CD[C]F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,281,F[CH]CDCC(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,282,[CH2]CC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,283,F[C](F)C#CCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,284,CCC(F)(Cl)CF,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,285,CC(Cl)DC(F)[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,286,FCDCC(Cl)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,287,OC(Cl)(Cl)CDCF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,288,CC(Cl)C(F)(F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,289,CC([O])(Cl)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,290,CDC(Cl)C(Cl)DCF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,291,CDC(Cl)O[C](F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,292,O[C]DCC(F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,293,FCDCCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,294,CC(Cl)C(F)CF,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,295,CDC(F)[C](Cl)Cl,8,G4 / RRHO,False
CHOFCl_G4.py,296,CDC(F)C(O)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,297,COC(O)(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,298,OC(Cl)(Cl)COF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,299,CCC(C)(F)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,300,ODC(OCl)C(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,301,OC(Cl)COF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,302,F[C](Cl)OC(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,303,C#CC(O)(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,304,CDC(F)C(C)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,305,FC(F)DCCl,6,G4 / RRHO,False
CHOFCl_G4.py,306,CCOC(F)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,307,[CH2]OC(F)(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,308,OC(Cl)DC(Cl)[CH]F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,309,FCC(F)(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,310,F[CH]C(F)DCCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,311,FCDCC(F)(F)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,312,ODC(Cl)[C]DCF,7,G4 / RRHO,False
CHOFCl_G4.py,313,CDC(CF)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,314,CDC(O)C(F)(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,315,FCDCDC(F)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,316,C#CC(F)[C](Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,317,FC[C](F)CCCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,318,FC(F)CCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,319,FCDC(Cl)C(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,320,[CH2]C(F)CCCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,321,FCDCDC(Cl)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,322,FCDC(Cl)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,323,FC(F)DCDCOCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,324,F[CH]CCC(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,325,CCDC(Cl)[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,326,[CH2]C(C)(F)OCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,327,ODC(Cl)O[C](F)F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,328,FC(Cl)D[C]CCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,329,O[C](F)OCl,6,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,330,F[CH]COCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,331,[CH]DC(F)C(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,332,FCC(Cl)DCCCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,333,F[C]DCOC(Cl)Cl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,334,FCDC(F)OCl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,335,[CH2]C(O)C(F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,336,CCC(Cl)C(F)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,337,OC(CCl)[C](F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,338,CCD[C]C(F)(Cl)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,339,[O]CC(Cl)DCF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,340,FCDCC(F)CCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,341,CC(CCl)[C](F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,342,ODC(F)C(O)(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,343,F[CH]C(F)CCCl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,344,CC(F)(F)C(O)Cl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,345,CC(F)(Cl)C[CH]F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,346,FC(Cl)OCOCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,347,CDCC(F)(Cl)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,348,CDC(F)CCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,349,CCCC(F)(Cl)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,350,CDCC(Cl)(Cl)[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,351,FCD[C]C(Cl)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,352,[CH2]C(OF)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,353,OOC(F)(F)Cl,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,354,C[C](F)CC(Cl)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,355,OCDCC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,356,FC(F)[C](Cl)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,357,F[CH]C(F)OCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,358,FCCC(F)OCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,359,FCD[C]C(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,360,C[C]DC(F)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,361,CC(O)(F)OCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,362,[O]C(CF)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,363,[O]C(CF)C(F)Cl,11,G4 / RRHO,False
CHOFCl_G4.py,364,C[C](CCl)C(F)Cl,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,365,OC(CCl)DC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,366,FC[C](F)OCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,367,FC(F)OCCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,368,[CH2]C(F)OCCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,369,CC(C)C(F)Cl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,370,CCC(Cl)[CH]F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,371,ODC(CCl)C(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,372,CC(F)(CF)OCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,373,FCC(Cl)CCl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,374,F[CH]C(Cl)(Cl)CCl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,375,ODC(Cl)CC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,376,CCC(F)CCl,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOFCl_G4.py,377,F[CH]C(OF)OCl,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,378,FCC#CC(F)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,379,FCDC(OCl)OCl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,380,CC(OCl)DC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,381,CDC(C)[C](F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,382,[O]CCC(F)Cl,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,383,F[CH]OC(F)(Cl)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,384,[CH]DC(F)C#CCl,7,G4 / RRHO,False
CHOFCl_G4.py,385,FCDCOC(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,386,FCC(F)DCCCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,387,FCC(CCl)OCl,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,388,OC#CC(F)Cl,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,389,C#CCC(F)(Cl)Cl,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOFCl_G4.py,390,C#CC(F)(Cl)Cl,7,G4 / RRHO,False
